activity	segment	subject	average_mean	average_std
STANDING	train	1001	-0.512745018072727	0.00379344109194584
STANDING	train	1002	-0.513757388239394	0.00288152204177485
STANDING	train	1003	-0.504863594148485	0.01742799289805
STANDING	train	1004	-0.478254676575758	0.0671554578631284
STANDING	train	1005	-0.491427200757576	0.0258819974392618
STANDING	train	1006	-0.505158334269697	0.0149740180843704
STANDING	train	1007	-0.509224732990909	0.00839053983493689
STANDING	train	1008	-0.512645445733333	0.00571980332326332
STANDING	train	1009	-0.487404494927273	0.030404720800322
STANDING	train	1010	-0.473134515212121	0.0439497921845075
STANDING	train	1011	-0.482078160512121	0.0362132518535712
STANDING	train	1012	-0.49501554359697	0.0277707567052324
STANDING	train	1013	-0.501133465121212	0.0197624066305096
STANDING	train	1014	-0.511103023006061	0.0111576547367288
STANDING	train	1015	-0.511853794051515	0.0112447284131844
STANDING	train	1016	-0.507066202515152	0.0153927450296227
STANDING	train	1017	-0.507287801	0.0129177008774618
STANDING	train	1018	-0.511595288060606	0.0109747658700149
STANDING	train	1019	-0.504230319226364	0.0168416407191852
STANDING	train	1020	-0.499986314484848	0.0269233940976788
STANDING	train	1157	-0.405005331969697	0.110398829246597
STANDING	train	1158	-0.476899224995152	0.0531081807343795
STANDING	train	1159	-0.477570799566667	0.0261057622307334
STANDING	train	1160	-0.482869228333333	0.0356239138541981
STANDING	train	1161	-0.464232425818182	0.0927911014152957
STANDING	train	1162	-0.426217612748485	0.0968195537443513
STANDING	train	1163	-0.425751980648485	0.0779220738586769
STANDING	train	1164	-0.457147452193939	0.0396141897785168
STANDING	train	1165	-0.494833802484848	0.0158570917771119
STANDING	train	1166	-0.504130489672727	0.0146264185850603
STANDING	train	1167	-0.509435549787879	0.0115736905123751
STANDING	train	1168	-0.508808227154545	0.00845033625786841
STANDING	train	1169	-0.508018525133333	0.0110017890283202
STANDING	train	1170	-0.5087937389	0.0101762789977138
STANDING	train	1171	-0.455215101648485	0.0855482890142679
STANDING	train	1172	-0.475365620387879	0.0340876590988954
STANDING	train	1173	-0.480269381663636	0.0318797827519201
STANDING	train	1174	-0.50559221	0.019801253480152
STANDING	train	1175	-0.507650965057576	0.0224366280764104
STANDING	train	1176	-0.514526159745455	0.00964790179263502
STANDING	train	1177	-0.519510381030303	0.00766176648375037
STANDING	train	1178	-0.521886064954545	0.00910801211537244
STANDING	train	1179	-0.520766438406061	0.00965339323179111
STANDING	train	1180	-0.520758723727273	0.00984227250216255
STANDING	train	1181	-0.522061192948485	0.0097266966115546
STANDING	train	1182	-0.523103402151515	0.0111637740258792
STANDING	train	1183	-0.498317914090909	0.0714076313461035
STANDING	train	1316	-0.466681850206061	0.127915037942353
STANDING	train	1317	-0.507474183715152	0.0120710016397047
STANDING	train	1318	-0.513388627375758	0.0102874575475635
STANDING	train	1319	-0.515910686709091	0.00670399511592106
STANDING	train	1320	-0.516961435184848	0.0118149209089269
STANDING	train	1321	-0.515544790739394	0.00971940325278269
STANDING	train	1322	-0.498258147410303	0.0262102546020525
STANDING	train	1323	-0.499869775724242	0.0301051762147171
STANDING	train	1324	-0.512170605287879	0.0194381778343782
STANDING	train	1325	-0.513097821606061	0.0132856796309952
STANDING	train	1326	-0.511659859275758	0.0134141616908032
STANDING	train	1327	-0.509731207242424	0.014095907561448
STANDING	train	1328	-0.512948838460606	0.0108929840007359
STANDING	train	1329	-0.515714719333333	0.0116282609936562
STANDING	train	1330	-0.494769156654545	0.0495316189527479
STANDING	train	1331	-0.469732732542424	0.129419164750388
STANDING	train	1332	-0.506609290227273	0.0409772775570516
STANDING	train	1333	-0.510864663548485	0.0203291996509299
STANDING	train	1334	-0.517942229133333	0.0177788009994808
STANDING	train	1335	-0.516579840287879	0.00840061117882801
STANDING	train	1336	-0.512521359530303	0.00814831903390896
STANDING	train	1337	-0.513199061715152	0.0157741267840127
STANDING	train	1338	-0.507478960851515	0.0190131366640734
STANDING	train	1339	-0.503590574851515	0.0168515032362782
STANDING	train	1340	-0.504080388242424	0.0100951203643767
STANDING	train	1341	-0.503265540848485	0.0151385734732337
STANDING	train	1342	-0.501941821166667	0.019324041454047
STANDING	train	1343	-0.508114825727273	0.0237971595374528
STANDING	train	1477	-0.424410300969697	0.114779859277492
STANDING	train	1478	-0.420611975545455	0.138816780153765
STANDING	train	1479	-0.441602629863636	0.0793982274581333
STANDING	train	1480	-0.484368636627273	0.0268702739502608
STANDING	train	1481	-0.484189768733333	0.0200516468951517
STANDING	train	1482	-0.477346945212121	0.0271694822548178
STANDING	train	1483	-0.483532094075758	0.024027504652987
STANDING	train	1484	-0.459516605620909	0.0573926680530023
STANDING	train	1485	-0.457385662481818	0.0576137165158428
STANDING	train	1486	-0.493799967054545	0.0215987396512597
STANDING	train	1487	-0.49503392803303	0.0319395520228535
STANDING	train	1488	-0.472176364784848	0.0495854449810383
STANDING	train	1489	-0.468215992333333	0.188628962637644
STANDING	train	1490	-0.508329600272727	0.0253826850590979
STANDING	train	1491	-0.509657890757576	0.0136167711794146
STANDING	train	1492	-0.507975152712121	0.00960180397786565
STANDING	train	1493	-0.507633921545455	0.00962439986918971
STANDING	train	1494	-0.509535915581818	0.00617117034918179
STANDING	train	1495	-0.510903357836364	0.00539739552164107
STANDING	train	1496	-0.512017093239394	0.0069111737190041
STANDING	train	1497	-0.509184669090909	0.0126600392996033
STANDING	train	1498	-0.508297483412121	0.00896330768917965
STANDING	train	1499	-0.509705369684848	0.00836499979192497
STANDING	train	1500	-0.509566654569697	0.00844047356252431
STANDING	train	1501	-0.502380697006061	0.00835092816095728
STANDING	train	1624	-0.428330557454545	0.116410664665448
STANDING	train	1625	-0.478472086784848	0.0222631749682555
STANDING	train	1626	-0.487137534057576	0.0254086893275325
STANDING	train	1627	-0.497245248909091	0.0291557252998755
STANDING	train	1628	-0.503532608475758	0.0255222794807305
STANDING	train	1629	-0.508431995124242	0.0207639773356635
STANDING	train	1630	-0.509013391093939	0.00719094991466315
STANDING	train	1631	-0.509330159	0.00735454360929179
STANDING	train	1632	-0.511439909211212	0.00617165746399202
STANDING	train	1633	-0.510253325051515	0.00754463341262182
STANDING	train	1634	-0.5115695294	0.00633812178827244
STANDING	train	1635	-0.512311042090909	0.00354408355166013
STANDING	train	1636	-0.510659452984848	0.00456523026711488
STANDING	train	1637	-0.475940258766667	0.0619099212438568
STANDING	train	1638	-0.510290638890909	0.0269675863049387
STANDING	train	1639	-0.513029239545455	0.0117723750424681
STANDING	train	1640	-0.515646513442424	0.00647507876508697
STANDING	train	1641	-0.514804447060606	0.00587654368755685
STANDING	train	1642	-0.514557333657576	0.00539111867738676
STANDING	train	1643	-0.518471687239394	0.00305849103959133
STANDING	train	1644	-0.518785049969697	0.00278663819120648
STANDING	train	1645	-0.518955560484848	0.00341430883465174
STANDING	train	1758	-0.405386868533333	0.193299284559343
STANDING	train	1759	-0.480022970010909	0.0550149710982656
STANDING	train	1760	-0.498599108660606	0.0289161505345374
STANDING	train	1761	-0.511573238942424	0.0113423644346177
STANDING	train	1762	-0.514814455424242	0.00397290740382423
STANDING	train	1763	-0.51663483420303	0.00251506282896703
STANDING	train	1764	-0.51641004749697	0.00194104177008404
STANDING	train	1765	-0.516662060466667	0.00268477131623031
STANDING	train	1766	-0.515972320515152	0.00668183157424292
STANDING	train	1767	-0.513798251848485	0.0101519256343049
STANDING	train	1768	-0.514803090569697	0.0048928479261372
STANDING	train	1769	-0.516008308006061	0.00439199269059507
STANDING	train	1770	-0.514834944490909	0.00359649913533358
STANDING	train	1771	-0.515147340181818	0.00348448717587864
STANDING	train	1772	-0.516159918042424	0.00308344430742298
STANDING	train	1773	-0.516562318390909	0.00397362493067816
STANDING	train	1774	-0.342832103121212	0.437957151493731
STANDING	train	1775	-0.487197014142424	0.0819963011604273
STANDING	train	1776	-0.511878159072727	0.0298160816136956
STANDING	train	1777	-0.514933354778788	0.0111910669164207
STANDING	train	1778	-0.517765288587879	0.0117670288861257
STANDING	train	1779	-0.521053394872727	0.0108561865221506
STANDING	train	1780	-0.521427766969697	0.0052736086708534
STANDING	train	1781	-0.522228921748485	0.0062825280981303
STANDING	train	1782	-0.507797549727273	0.0227331030483033
STANDING	train	1783	-0.504132373066667	0.0253792207797351
STANDING	train	1784	-0.508439504484849	0.033090153206053
STANDING	train	1785	-0.508698058766667	0.0249950808607456
STANDING	train	1786	-0.512101514424242	0.0190728673652641
STANDING	train	1787	-0.524636730887879	0.00349225388284536
STANDING	train	1788	-0.525751297363636	0.0029040154088726
STANDING	train	1789	-0.522624855180909	0.00646422162333715
STANDING	train	1905	-0.483769656181818	0.0260945335393507
STANDING	train	1906	-0.507866776590909	0.0111025046216609
STANDING	train	1907	-0.509327097969697	0.0084661016245761
STANDING	train	1908	-0.505163409521212	0.0194588221460678
STANDING	train	1909	-0.504492721621515	0.0209662642852363
STANDING	train	1910	-0.506308613754546	0.0130897163228214
STANDING	train	1911	-0.505252796242424	0.015816665328619
STANDING	train	1912	-0.508440768372727	0.00797243795643939
STANDING	train	1913	-0.510884215921212	0.00371566582350158
STANDING	train	1914	-0.510846606842424	0.00436752182131914
STANDING	train	1915	-0.510914862939394	0.00487253751216572
STANDING	train	1916	-0.48497929574	0.045812769996532
STANDING	train	1917	-0.50674411169697	0.0122201816549206
STANDING	train	1918	-0.509819806272727	0.00654842945599481
STANDING	train	1919	-0.512756818606061	0.00338387587026691
STANDING	train	1920	-0.513013860375758	0.00306573361582708
STANDING	train	1921	-0.511638325063636	0.00356420748474952
STANDING	train	1922	-0.512203226251515	0.00608701557045751
STANDING	train	1923	-0.512734650906061	0.00662550316470522
STANDING	train	1924	-0.512605239593939	0.00520531149145696
STANDING	train	1925	-0.507002670757576	0.0101969203695173
STANDING	train	2059	-0.508297023666667	0.0153343567587926
STANDING	train	2060	-0.511729442912121	0.0112510781211689
STANDING	train	2061	-0.511213690921212	0.00852172483875238
STANDING	train	2062	-0.513464271548485	0.00404943258102409
STANDING	train	2063	-0.514139459109091	0.00458955071469211
STANDING	train	2064	-0.513147902221212	0.00394747012697772
STANDING	train	2065	-0.511992263766667	0.00674760605863539
STANDING	train	2066	-0.510955900012121	0.00786511780384616
STANDING	train	2067	-0.511481927321212	0.00737122853962598
STANDING	train	2068	-0.512077046430303	0.00589468211275745
STANDING	train	2069	-0.511249108272727	0.00530543658366355
STANDING	train	2070	-0.512736757357576	0.00429882900957411
STANDING	train	2071	-0.514592391265455	0.00352421682592397
STANDING	train	2072	-0.512859962787879	0.00473347645369164
STANDING	train	2073	-0.491904234909091	0.0771548546630742
STANDING	train	2074	-0.512526641190909	0.0144083974030622
STANDING	train	2075	-0.510623822988182	0.00842614085512227
STANDING	train	2076	-0.511089895945455	0.0083308078901957
STANDING	train	2077	-0.513182272545455	0.00591505058413601
STANDING	train	2078	-0.512730661	0.00589543698022022
STANDING	train	2079	-0.513175345787879	0.00524151405953109
STANDING	train	2080	-0.513620845160606	0.0071322657774685
STANDING	train	2081	-0.511854752527273	0.00958944942228598
STANDING	train	2082	-0.511608806509697	0.00831033116323965
STANDING	train	2083	-0.513656249190909	0.00470468876947142
STANDING	train	2084	-0.506726463909091	0.0137426255396473
STANDING	train	2221	-0.425814635878485	0.167074792462971
STANDING	train	2222	-0.474749280636364	0.0439286210892226
STANDING	train	2223	-0.436018785757879	0.104672345480342
STANDING	train	2224	-0.447732756424242	0.111225513942048
STANDING	train	2225	-0.505049193606061	0.0214891936152699
STANDING	train	2226	-0.509436570781818	0.0256719272862179
STANDING	train	2227	-0.511256647745455	0.0181727472494417
STANDING	train	2228	-0.513909457845454	0.0126266528482715
STANDING	train	2229	-0.520235283187879	0.00558930996588473
STANDING	train	2230	-0.522694790733333	0.00288814096947898
STANDING	train	2231	-0.524585011939394	0.00842447638766703
STANDING	train	2232	-0.524424310409091	0.00821705419492113
STANDING	train	2233	-0.524076497430303	0.00709257513991834
STANDING	train	2234	-0.525729272709091	0.00469494034220491
STANDING	train	2235	-0.526068811451515	0.00468619900300208
STANDING	train	2236	-0.525405730197606	0.00675282666716305
STANDING	train	2237	-0.524924088060606	0.00593262357361014
STANDING	train	2238	-0.482322441758485	0.100847776898534
STANDING	train	2239	-0.518020794066667	0.026726595670059
STANDING	train	2240	-0.524498771787879	0.0138130862456825
STANDING	train	2241	-0.528153547515152	0.00448222147153791
STANDING	train	2242	-0.529450634945455	0.00621193533669382
STANDING	train	2243	-0.529783159563636	0.00667379322589804
STANDING	train	2244	-0.53096490300303	0.00654333536786413
STANDING	train	2245	-0.530696391115152	0.0075221642360868
STANDING	train	2246	-0.525156329045455	0.016376530236369
STANDING	train	2247	-0.524026613235455	0.0175047404953937
STANDING	train	2248	-0.530706487242424	0.00467400023199531
STANDING	train	2249	-0.529115682051515	0.00940690583108288
STANDING	train	2250	-0.528701663790909	0.00921637803179876
STANDING	train	2383	-0.480056924763636	0.0422461063557149
STANDING	train	2384	-0.478737770530303	0.0916174160130056
STANDING	train	2385	-0.496813965045455	0.0744999775500308
STANDING	train	2386	-0.530103564142424	0.0277101849893356
STANDING	train	2387	-0.53016459269697	0.0111773455154317
STANDING	train	2388	-0.531197030387879	0.0042309646687907
STANDING	train	2389	-0.530797971451515	0.00383372650081465
STANDING	train	2390	-0.53074946639697	0.00472759325142605
STANDING	train	2391	-0.515202471363636	0.0108666347441559
STANDING	train	2392	-0.510603705181818	0.0126213458402481
STANDING	train	2393	-0.514954880145455	0.021249998077272
STANDING	train	2394	-0.516666669248485	0.0185424305703348
STANDING	train	2395	-0.525036236045455	0.00796943467320449
STANDING	train	2396	-0.531240156306061	0.0051243895054806
STANDING	train	2397	-0.532184295878788	0.00353241018020277
STANDING	train	2398	-0.492542276936364	0.128859857567912
STANDING	train	2399	-0.522416276719697	0.0235124993814379
STANDING	train	2400	-0.496572085748485	0.0265684662731155
STANDING	train	2401	-0.497483875621212	0.0270926318161708
STANDING	train	2402	-0.510874026090909	0.0277525742020388
STANDING	train	2403	-0.509089421545455	0.0250591942453901
STANDING	train	2404	-0.498809507733333	0.0277732856773487
STANDING	train	2405	-0.494581255030303	0.028580031421578
STANDING	train	2406	-0.510962236593939	0.0181189748340268
STANDING	train	2407	-0.528709856727273	0.00855043628746405
STANDING	train	2408	-0.502229375206061	0.0223218869916132
STANDING	train	2409	-0.490873077127273	0.0326956954250791
STANDING	train	2410	-0.499395277848485	0.0303299162022765
STANDING	train	2411	-0.520526125818182	0.0160782862279769
STANDING	train	2412	-0.528209382757576	0.0131942423506257
STANDING	train	2544	-0.461457240424242	0.0550383256516199
STANDING	train	2545	-0.504965351939394	0.0125401054409939
STANDING	train	2546	-0.511518451090909	0.00493822832294198
STANDING	train	2547	-0.511525407272727	0.00429970155808882
STANDING	train	2548	-0.506398305281818	0.0075083858438509
STANDING	train	2549	-0.504415794	0.0173593177320338
STANDING	train	2550	-0.50501327805697	0.0181749847469995
STANDING	train	2551	-0.508629690981818	0.00866236923227155
STANDING	train	2552	-0.511141728242424	0.00789944818655284
STANDING	train	2553	-0.509853494409091	0.00560443296649808
STANDING	train	2554	-0.509370130214939	0.00657270693575731
STANDING	train	2555	-0.510393741957576	0.00570109964757593
STANDING	train	2556	-0.510792597363636	0.00636421938319279
STANDING	train	2557	-0.475880540878788	0.163899522515653
STANDING	train	2558	-0.508448605041818	0.0292521539645156
STANDING	train	2559	-0.510725766727273	0.0111328617361348
STANDING	train	2560	-0.510078871818182	0.0114314568585752
STANDING	train	2561	-0.495278060212121	0.0446696654415489
STANDING	train	2562	-0.484519358242424	0.0576218389518788
STANDING	train	2563	-0.486054463660606	0.0466132249522587
STANDING	train	2564	-0.501134382090909	0.0202669661576779
STANDING	train	2565	-0.503809063327273	0.0149960932245367
STANDING	train	2566	-0.508083359727273	0.0153645715245299
STANDING	train	2567	-0.512810269318182	0.0099092248075893
STANDING	train	2568	-0.515097239636364	0.00896946041839003
STANDING	train	2569	-0.517059916821212	0.00312998005414647
STANDING	train	2570	-0.511388748087879	0.0359395541444347
STANDING	train	2705	-0.448970269139394	0.116495223882799
STANDING	train	2706	-0.46411312120303	0.0536539656873375
STANDING	train	2707	-0.470024651536364	0.105562811874483
STANDING	train	2708	-0.481306701060606	0.124278762624295
STANDING	train	2709	-0.485078955575758	0.0686590491119008
STANDING	train	2710	-0.506023687639394	0.016150133742884
STANDING	train	2711	-0.510781556660606	0.00893161601459666
STANDING	train	2712	-0.512964703021212	0.00512863083345245
STANDING	train	2713	-0.514009224603939	0.00461350396025619
STANDING	train	2714	-0.514483133082121	0.00457538808811278
STANDING	train	2715	-0.514162625427273	0.00423050177786407
STANDING	train	2716	-0.513895598245454	0.00400671600429555
STANDING	train	2717	-0.512893490721212	0.00604764583998515
STANDING	train	2718	-0.51282708150303	0.00655730477510817
STANDING	train	2719	-0.510362274472727	0.0080814589534336
STANDING	train	2720	-0.468379487427273	0.092511141153343
STANDING	train	2721	-0.476740879145455	0.0469566635779982
STANDING	train	2722	-0.482484227454545	0.0372782758801465
STANDING	train	2723	-0.506271162939394	0.0160568058329358
STANDING	train	2724	-0.514430191936364	0.00831646320387897
STANDING	train	2725	-0.5166287657	0.00328172908545905
STANDING	train	2726	-0.508329792306061	0.0139296198647465
STANDING	train	2727	-0.505789687739394	0.0156696194530362
STANDING	train	2728	-0.509262079924242	0.0143632049139044
STANDING	train	2729	-0.511675821454545	0.0124906708164179
STANDING	train	2730	-0.516115855472727	0.00844733602901067
STANDING	train	2872	-0.514001502478485	0.0366740250455863
STANDING	train	2873	-0.519695789818182	0.0181695011479116
STANDING	train	2874	-0.521160809060606	0.0100168511902842
STANDING	train	2875	-0.523157050636364	0.00718590911686035
STANDING	train	2876	-0.52273129709697	0.00515445092744497
STANDING	train	2877	-0.524399249771212	0.00246557844343939
STANDING	train	2878	-0.524635969206061	0.00230737485893786
STANDING	train	2879	-0.524543565221212	0.00334682179598152
STANDING	train	2880	-0.523654521087879	0.00349699643438752
STANDING	train	2881	-0.523591741812121	0.00280332431454839
STANDING	train	2882	-0.525139267590909	0.00217687653967899
STANDING	train	2883	-0.524494224930303	0.00240193977588563
STANDING	train	2884	-0.523529236639394	0.00282876869881298
STANDING	train	2885	-0.524273428821212	0.00318062446793957
STANDING	train	2886	-0.523814347945455	0.00252958693452372
STANDING	train	2887	-0.523128887306061	0.00288882763690675
STANDING	train	2888	-0.523918973221212	0.00347509939730304
STANDING	train	2889	-0.522898213593939	0.00365759003686636
STANDING	train	2890	-0.522391944763636	0.00338017863200489
STANDING	train	2891	-0.523065208575758	0.00492106856136071
STANDING	train	2892	-0.457447742072727	0.236748681099219
STANDING	train	2893	-0.51638419830303	0.0551152478718971
STANDING	train	2894	-0.522621600030303	0.020968325024868
STANDING	train	2895	-0.527627032939394	0.00415153265452046
STANDING	train	2896	-0.529259810657576	0.00158265189976403
STANDING	train	2897	-0.528967458636364	0.00212567761078237
STANDING	train	2898	-0.528848251081818	0.00212383828580731
STANDING	train	2899	-0.528041347131515	0.00313354945845072
STANDING	train	2900	-0.528081658775758	0.0048970864230497
STANDING	train	2901	-0.528853716630303	0.0044931086431272
STANDING	train	2902	-0.527015040621212	0.00441744364712688
STANDING	train	2903	-0.527364115245455	0.00683793095555593
STANDING	train	2904	-0.529046432780303	0.00398751909570387
STANDING	train	2905	-0.527925782206061	0.00540807409574444
STANDING	train	2906	-0.528817897386061	0.00369742442836897
STANDING	train	2907	-0.5253188332	0.0246906548499979
STANDING	train	3051	-0.489688196606061	0.0335855071000953
STANDING	train	3052	-0.509559413454545	0.00914887282104593
STANDING	train	3053	-0.512008008906061	0.00643279673274343
STANDING	train	3054	-0.510719834357576	0.0103860015051436
STANDING	train	3055	-0.511203490151515	0.0141298266271438
STANDING	train	3056	-0.512870153860606	0.00706927692014659
STANDING	train	3057	-0.509585960784849	0.00739878356030699
STANDING	train	3058	-0.510794155309091	0.00458952099220419
STANDING	train	3059	-0.514042176363636	0.00431581809408821
STANDING	train	3060	-0.513208215818182	0.00464271697354249
STANDING	train	3061	-0.487628981666667	0.0632276714110815
STANDING	train	3062	-0.479263004966667	0.0709510382642432
STANDING	train	3063	-0.489820420412121	0.0407055065625145
STANDING	train	3064	-0.511139010478788	0.00599167396299446
STANDING	train	3065	-0.510382206515152	0.00406245467438557
STANDING	train	3066	-0.507063584539394	0.0110071659586237
STANDING	train	3067	-0.502890367133333	0.0219293881850794
STANDING	train	3068	-0.504467247175758	0.0230261343053942
STANDING	train	3069	-0.509305129296364	0.00938098971457204
STANDING	train	3070	-0.508502551709091	0.00859382009243833
STANDING	train	3071	-0.508798215030303	0.0047448112069333
STANDING	train	3072	-0.510091391766667	0.00502220429913405
STANDING	train	3073	-0.509667801209091	0.00638017333996251
STANDING	train	3074	-0.507445761366667	0.00940109790240608
STANDING	train	3075	-0.474105287972727	0.0937626917259131
STANDING	train	3076	-0.498718754484848	0.0297729331856987
STANDING	train	3077	-0.506471729881818	0.01014738918174
STANDING	train	3078	-0.503197136890909	0.0154168865137749
STANDING	train	3079	-0.484608014568212	0.0294846959364847
STANDING	train	3080	-0.485400398454545	0.0291593196233528
STANDING	train	3081	-0.511703961754545	0.0112539084256096
STANDING	train	3082	-0.514093590004242	0.00486746060143306
STANDING	train	3083	-0.513176760272727	0.0066235934503519
STANDING	train	3084	-0.512054544393939	0.00868158901594382
STANDING	train	3085	-0.492245487660606	0.052954335186909
STANDING	train	3086	-0.471470199533333	0.0859614569628676
STANDING	train	3087	-0.475491656606061	0.0742000759819709
STANDING	train	3088	-0.51015133971	0.0138207686190536
STANDING	train	3089	-0.506939052242424	0.0146096737414771
STANDING	train	3090	-0.508009455042424	0.0175814922764394
STANDING	train	3091	-0.510484020090909	0.0171889664986906
STANDING	train	3092	-0.495605648075758	0.0315219802236822
STANDING	train	3238	-0.484920059490909	0.0466332969443196
STANDING	train	3239	-0.5169177619	0.0125420927916725
STANDING	train	3240	-0.523742997484849	0.0120240548991033
STANDING	train	3241	-0.522417045370303	0.0107228473087443
STANDING	train	3242	-0.522378193587273	0.0120220155986027
STANDING	train	3243	-0.525259344754545	0.0132495059093069
STANDING	train	3244	-0.52350018150303	0.0151706633659723
STANDING	train	3245	-0.524998124415151	0.00562091141648168
STANDING	train	3246	-0.527432189554545	0.00665235299473591
STANDING	train	3247	-0.528831279360606	0.00452666157620622
STANDING	train	3248	-0.527542528151515	0.00282942222674959
STANDING	train	3249	-0.526520015239394	0.00463044983580988
STANDING	train	3250	-0.526845144334849	0.00621127342980148
STANDING	train	3251	-0.527522456021212	0.0056643189413176
STANDING	train	3252	-0.527940779842424	0.00465216418852524
STANDING	train	3253	-0.527909622909091	0.00308700779860567
STANDING	train	3254	-0.52903117989697	0.00283758086607687
STANDING	train	3255	-0.528971026575758	0.00284953513536858
STANDING	train	3256	-0.529270860272727	0.00222498266683485
STANDING	train	3257	-0.52930748370303	0.00173018592477163
STANDING	train	3258	-0.528757589613939	0.00223137074724608
STANDING	train	3259	-0.52926808389697	0.00309610830295885
STANDING	train	3260	-0.528748291151515	0.00363324334442565
STANDING	train	3261	-0.527845845606061	0.00394438742114308
STANDING	train	3262	-0.528327497460606	0.00364442608753635
STANDING	train	3263	-0.529421553539394	0.00487601048496058
STANDING	train	3264	-0.529666236869697	0.00246272059485323
STANDING	train	3265	-0.529235363357576	0.00206595241382157
STANDING	train	3266	-0.529042966536364	0.00830741640506476
STANDING	train	3267	-0.506496275575758	0.0509371642378605
STANDING	train	3268	-0.526786831227273	0.00829366435794295
STANDING	train	3269	-0.528605685993939	0.0110837618728266
STANDING	train	3270	-0.529097904772727	0.01458232416858
STANDING	train	3271	-0.529047266242424	0.012377083113907
STANDING	train	3272	-0.530483626818182	0.00533411173655667
STANDING	train	3273	-0.532067026393939	0.00680412228446649
STANDING	train	3274	-0.530842844645455	0.0081994177550885
STANDING	train	3275	-0.530820213109091	0.00493736045781084
STANDING	train	3276	-0.532799597636364	0.00398306251582075
STANDING	train	3277	-0.531744358927273	0.00612098586775352
STANDING	train	3278	-0.53087704079697	0.00555307886426808
STANDING	train	3279	-0.530347465818182	0.0045988123290256
STANDING	train	3280	-0.530001201787879	0.00472513614937515
STANDING	train	3428	-0.466364717149091	0.0466864443744405
STANDING	train	3429	-0.493169509939394	0.0448829291299862
STANDING	train	3430	-0.506738383463636	0.0242392807587589
STANDING	train	3431	-0.51721220969697	0.0160040935252456
STANDING	train	3432	-0.523944056621212	0.00879947803231881
STANDING	train	3433	-0.523677720460606	0.00413258799300673
STANDING	train	3434	-0.522372291669697	0.0060983150270105
STANDING	train	3435	-0.522122158651515	0.0122396726848722
STANDING	train	3436	-0.521679658918182	0.00829251912582159
STANDING	train	3437	-0.522210118087879	0.00763867088748375
STANDING	train	3438	-0.523314943624242	0.00865379671201551
STANDING	train	3439	-0.524775787442424	0.00656041386156573
STANDING	train	3440	-0.525475129509091	0.0049226498987101
STANDING	train	3441	-0.525600110763636	0.00310227286039117
STANDING	train	3442	-0.526356307187879	0.00263409436762784
STANDING	train	3443	-0.525475593693939	0.00339797569277236
STANDING	train	3444	-0.524982575584849	0.00518678723571692
STANDING	train	3445	-0.475798048729394	0.21188427981514
STANDING	train	3446	-0.518460471248485	0.0319817144996277
STANDING	train	3447	-0.523424521842424	0.00990883567916662
STANDING	train	3448	-0.523194793909091	0.0108336451055436
STANDING	train	3449	-0.523710462315152	0.0120280491538479
STANDING	train	3450	-0.525559078542424	0.00632165316769957
STANDING	train	3451	-0.525687530378788	0.00442772700327798
STANDING	train	3452	-0.52663453290303	0.00487329177702436
STANDING	train	3453	-0.527004370878788	0.00548288887107595
STANDING	train	3454	-0.526478539423333	0.00448820476479979
STANDING	train	3455	-0.525865743602727	0.00659056907564605
STANDING	train	3456	-0.526495718227273	0.00953306286099816
STANDING	train	3457	-0.526800260848485	0.0107886618611016
STANDING	train	3458	-0.525891100969697	0.00737044491275969
STANDING	train	3459	-0.526233806745455	0.00761429514992872
STANDING	train	3460	-0.526225951745455	0.00877924328919471
STANDING	train	3461	-0.525556137393939	0.00565765666617344
STANDING	train	3462	-0.519073276272727	0.00786072790197316
STANDING	train	3606	-0.480710537	0.038719957818778
STANDING	train	3607	-0.508517139760606	0.0233332520902766
STANDING	train	3608	-0.503229039545455	0.0228582648050503
STANDING	train	3609	-0.495988303969697	0.0283766534571561
STANDING	train	3610	-0.505487537827273	0.0207850441650587
STANDING	train	3611	-0.512727981545455	0.00761738168826586
STANDING	train	3612	-0.513824059406061	0.00918381213360228
STANDING	train	3613	-0.515203788757576	0.0104899146763978
STANDING	train	3614	-0.514094872721212	0.00695469655074408
STANDING	train	3615	-0.512874252515454	0.00654534994161797
STANDING	train	3616	-0.512760414339394	0.00783663550745512
STANDING	train	3617	-0.515779281503939	0.00343374541173163
STANDING	train	3618	-0.516408432315152	0.00433031280663058
STANDING	train	3619	-0.516041033539394	0.00395343718706822
STANDING	train	3620	-0.517610807681818	0.00386597289014932
STANDING	train	3621	-0.514495339312121	0.00622612184352032
STANDING	train	3622	-0.50399616430303	0.0221938629262481
STANDING	train	3623	-0.501416669021212	0.0215774351307031
STANDING	train	3624	-0.504973961223939	0.0140129829856265
STANDING	train	3625	-0.509519695857576	0.0103176547707238
STANDING	train	3626	-0.448362619908485	0.0539851366335653
STANDING	train	3627	-0.451576451015152	0.0554661657103767
STANDING	train	3628	-0.483753231242424	0.0434011600661626
STANDING	train	3629	-0.5141363407	0.0107583524778409
STANDING	train	3630	-0.506431795030303	0.0129025964090376
STANDING	train	3631	-0.506722398769697	0.0129328193111498
STANDING	train	3632	-0.513625232509091	0.00845166341390309
STANDING	train	3633	-0.517531658293939	0.00467574494262703
STANDING	train	3634	-0.516842107287879	0.00673979974221854
STANDING	train	3635	-0.516319787675758	0.00783221421467298
STANDING	train	3636	-0.517552612130303	0.00403374624438954
